Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2023-6141,2023-01-10,2023-01-11,First Class,CG-10541,Customer 541,Home Office,United States,Virginia,East,OFF-ART-1739,Office Supplies,Art,Binney & Smith,1676.16,9,0.0,586.66
US-2022-6142,2022-01-31,2022-02-06,Same Day,CG-10542,Customer 542,Consumer,United States,Pennsylvania,East,OFF-SUP-5279,Office Supplies,Supplies,Acme Forged Steel,5031.94,8,0.2,553.51
US-2022-6143,2022-06-07,2022-06-10,Second Class,CG-10543,Customer 543,Home Office,United States,Pennsylvania,East,FUR-CHA-3285,Furniture,Chairs,HON 5400 Series,250.8,3,0.1,7.52
US-2022-6144,2022-08-17,2022-08-23,Same Day,CG-10544,Customer 544,Corporate,United States,Texas,Central,FUR-TAB-7816,Furniture,Tables,Iceberg Quartz Table,5954.64,10,0.2,-535.92
US-2020-6145,2020-06-13,2020-06-20,First Class,CG-10545,Customer 545,Corporate,United States,New Jersey,East,OFF-STO-1091,Office Supplies,Storage,Fellowes File Sorter,3470.57,13,0.1,798.23
US-2021-6146,2021-03-24,2021-03-27,First Class,CG-10546,Customer 546,Consumer,United States,Ohio,Central,OFF-ART-6925,Office Supplies,Art,Newell 317,2216.0,10,0.0,775.6
US-2021-6147,2021-05-04,2021-05-10,Second Class,CG-10547,Customer 547,Corporate,United States,Massachusetts,East,OFF-SUP-2825,Office Supplies,Supplies,Acme Forged Steel,5805.52,8,0.0,2031.93
US-2023-6148,2023-01-21,2023-01-22,Standard Class,CG-10548,Customer 548,Consumer,United States,Texas,Central,TEC-PHO-4638,Technology,Phones,Samsung Galaxy S23,7165.99,13,0.0,1791.5
US-2022-6149,2022-02-04,2022-02-09,First Class,CG-10549,Customer 549,Corporate,United States,California,West,TEC-ACC-3756,Technology,Accessories,Logitech Mouse,2767.23,8,0.2,27.67
US-2021-6150,2021-04-24,2021-04-25,First Class,CG-10550,Customer 550,Home Office,United States,Nevada,West,TEC-ACC-8844,Technology,Accessories,Belkin USB Hub,942.57,6,0.1,122.53
US-2022-6151,2022-12-17,2022-12-23,Second Class,CG-10551,Customer 551,Home Office,United States,Ohio,Central,TEC-COM-2313,Technology,Computers,HP EliteBook 840,3231.79,9,0.2,32.32
US-2022-6152,2022-10-01,2022-10-03,Standard Class,CG-10552,Customer 552,Home Office,United States,Massachusetts,East,OFF-PAP-8938,Office Supplies,Paper,Avery Colored Paper,8646.04,13,0.0,3026.11
US-2020-6153,2020-10-18,2020-10-23,First Class,CG-10553,Customer 553,Corporate,United States,Oregon,West,FUR-TAB-7784,Furniture,Tables,Iceberg Quartz Table,1227.31,5,0.3,-257.74
US-2021-6154,2021-02-12,2021-02-17,Second Class,CG-10554,Customer 554,Consumer,United States,New Jersey,East,FUR-TAB-8888,Furniture,Tables,Bretford CR4500 Table,2450.52,4,0.0,367.58
US-2023-6155,2023-11-23,2023-11-26,Same Day,CG-10555,Customer 555,Consumer,United States,Oregon,West,OFF-LAB-6617,Office Supplies,Labels,Avery 501,132.18,1,0.0,46.26
US-2020-6156,2020-12-04,2020-12-06,Standard Class,CG-10556,Customer 556,Home Office,United States,Indiana,Central,TEC-ACC-1477,Technology,Accessories,Belkin USB Hub,6991.92,12,0.0,1747.98
US-2021-6157,2021-06-02,2021-06-04,Standard Class,CG-10557,Customer 557,Corporate,United States,Arizona,West,FUR-BOO-8761,Furniture,Bookcases,Bush Westfield Bookcase,4569.18,11,0.0,685.38
US-2023-6158,2023-09-06,2023-09-09,First Class,CG-10558,Customer 558,Home Office,United States,Massachusetts,East,OFF-LAB-2081,Office Supplies,Labels,Avery 503,5081.34,8,0.2,558.95
US-2021-6159,2021-08-06,2021-08-10,Standard Class,CG-10559,Customer 559,Consumer,United States,Pennsylvania,East,FUR-CHA-5270,Furniture,Chairs,Alera Elusion,341.51,2,0.1,10.25
US-2021-6160,2021-10-20,2021-10-23,Second Class,CG-10560,Customer 560,Consumer,United States,Georgia,South,OFF-ART-4129,Office Supplies,Art,Binney & Smith,3267.92,6,0.1,751.62
US-2022-6161,2022-08-06,2022-08-10,First Class,CG-10561,Customer 561,Home Office,United States,Indiana,Central,TEC-ACC-1925,Technology,Accessories,Logitech Mouse,716.48,11,0.3,-78.81
US-2023-6162,2023-06-21,2023-06-28,Second Class,CG-10562,Customer 562,Home Office,United States,North Carolina,South,OFF-STO-9723,Office Supplies,Storage,Smead Lockit,2339.33,7,0.0,818.77
US-2022-6163,2022-11-15,2022-11-22,Standard Class,CG-10563,Customer 563,Home Office,United States,Texas,Central,OFF-LAB-5556,Office Supplies,Labels,Avery 503,9282.04,14,0.1,2134.87
US-2022-6164,2022-01-30,2022-01-31,Second Class,CG-10564,Customer 564,Corporate,United States,Michigan,Central,FUR-BOO-4717,Furniture,Bookcases,Sauder Beginnings,2771.2,8,0.0,415.68
US-2022-6165,2022-10-11,2022-10-12,Second Class,CG-10565,Customer 565,Corporate,United States,Georgia,South,FUR-BOO-4997,Furniture,Bookcases,Safco Arco Bookcase,199.15,3,0.2,-17.92
US-2020-6166,2020-02-12,2020-02-15,Second Class,CG-10566,Customer 566,Home Office,United States,Nevada,West,TEC-PHO-7431,Technology,Phones,Motorola Moto G,1298.49,3,0.3,-142.83
US-2022-6167,2022-01-05,2022-01-11,Same Day,CG-10567,Customer 567,Consumer,United States,Pennsylvania,East,TEC-PHO-5609,Technology,Phones,Apple iPhone 14,3620.78,6,0.2,36.21
US-2022-6168,2022-10-01,2022-10-03,Same Day,CG-10568,Customer 568,Corporate,United States,North Carolina,South,OFF-LAB-7554,Office Supplies,Labels,Avery 501,4540.68,6,0.0,1589.24
US-2021-6169,2021-07-26,2021-08-02,Same Day,CG-10569,Customer 569,Consumer,United States,Arizona,West,TEC-ACC-4334,Technology,Accessories,Logitech Mouse,248.03,1,0.5,-86.81
US-2022-6170,2022-01-15,2022-01-17,Second Class,CG-10570,Customer 570,Corporate,United States,Indiana,Central,OFF-ENV-7382,Office Supplies,Envelopes,Jiffy Padded Pouch,5700.3,10,0.0,1995.11
US-2020-6171,2020-09-30,2020-10-07,Same Day,CG-10571,Customer 571,Consumer,United States,New York,East,OFF-FAS-9611,Office Supplies,Fasteners,OIC Binder Clips,2564.66,7,0.0,897.63
US-2022-6172,2022-06-01,2022-06-02,Second Class,CG-10572,Customer 572,Consumer,United States,Massachusetts,East,OFF-SUP-8197,Office Supplies,Supplies,Fiskars Scissors,705.06,10,0.1,162.16
US-2021-6173,2021-12-15,2021-12-20,Same Day,CG-10573,Customer 573,Home Office,United States,Pennsylvania,East,TEC-PHO-5347,Technology,Phones,Nokia 3310,2925.05,5,0.1,380.26
US-2021-6174,2021-04-06,2021-04-08,First Class,CG-10574,Customer 574,Corporate,United States,Tennessee,South,OFF-STO-8477,Office Supplies,Storage,Fellowes File Sorter,4222.22,8,0.1,971.11
US-2021-6175,2021-05-16,2021-05-21,First Class,CG-10575,Customer 575,Consumer,United States,Nevada,West,TEC-COP-7568,Technology,Copiers,Ricoh MP 305,3699.64,7,0.0,924.91
US-2023-6176,2023-08-02,2023-08-09,Second Class,CG-10576,Customer 576,Consumer,United States,New York,East,TEC-COP-2248,Technology,Copiers,Xerox WorkCentre,5715.95,14,0.3,-628.75
US-2023-6177,2023-06-28,2023-06-30,Second Class,CG-10577,Customer 577,Corporate,United States,Alabama,South,FUR-TAB-2695,Furniture,Tables,Iceberg Quartz Table,145.94,2,0.2,-13.13
US-2023-6178,2023-10-08,2023-10-09,First Class,CG-10578,Customer 578,Consumer,United States,Georgia,South,FUR-FUR-8573,Furniture,Furnishings,Seth Thomas,200.09,1,0.3,-42.02
US-2023-6179,2023-06-24,2023-06-27,Standard Class,CG-10579,Customer 579,Consumer,United States,Virginia,East,FUR-FUR-8481,Furniture,Furnishings,Luxo B-Line,3565.58,8,0.1,106.97
US-2020-6180,2020-11-11,2020-11-17,Same Day,CG-10580,Customer 580,Corporate,United States,New Jersey,East,TEC-COP-9923,Technology,Copiers,Canon ImageRunner,9314.04,12,0.0,2328.51
US-2022-6181,2022-09-30,2022-10-04,Same Day,CG-10581,Customer 581,Consumer,United States,Alabama,South,TEC-COP-7146,Technology,Copiers,Ricoh MP 305,3381.0,14,0.3,-371.91
US-2020-6182,2020-01-24,2020-01-25,Same Day,CG-10582,Customer 582,Consumer,United States,Georgia,South,FUR-TAB-7025,Furniture,Tables,Lesro Lenox Table,7518.65,13,0.1,225.56
US-2022-6183,2022-11-11,2022-11-13,Second Class,CG-10583,Customer 583,Home Office,United States,Oregon,West,TEC-ACC-2601,Technology,Accessories,Logitech Mouse,5237.7,13,0.0,1309.42
US-2023-6184,2023-05-08,2023-05-09,Same Day,CG-10584,Customer 584,Consumer,United States,Nevada,West,FUR-TAB-9233,Furniture,Tables,Bevis Round Table,2179.97,8,0.3,-457.79
US-2022-6185,2022-04-28,2022-05-02,Standard Class,CG-10585,Customer 585,Corporate,United States,Florida,South,OFF-STO-1060,Office Supplies,Storage,Storex Dura Pro,184.55,5,0.0,64.59
US-2021-6186,2021-08-25,2021-09-01,First Class,CG-10586,Customer 586,Consumer,United States,New Jersey,East,TEC-COM-7770,Technology,Computers,HP EliteBook 840,1467.19,7,0.4,-337.45
US-2021-6187,2021-01-10,2021-01-17,Same Day,CG-10587,Customer 587,Corporate,United States,Texas,Central,FUR-BOO-1859,Furniture,Bookcases,Sauder Beginnings,1607.87,7,0.2,-144.71
US-2021-6188,2021-02-08,2021-02-14,Second Class,CG-10588,Customer 588,Home Office,United States,Illinois,Central,OFF-ART-2939,Office Supplies,Art,Newell 317,5040.24,12,0.0,1764.08
US-2023-6189,2023-03-25,2023-03-30,First Class,CG-10589,Customer 589,Corporate,United States,Massachusetts,East,OFF-PAP-3744,Office Supplies,Paper,Staple Multiuse,2165.94,6,0.0,758.08
US-2020-6190,2020-02-22,2020-02-28,Same Day,CG-10590,Customer 590,Home Office,United States,Georgia,South,FUR-BOO-8675,Furniture,Bookcases,Bush Westfield Bookcase,9363.06,14,0.1,280.89
US-2023-6191,2023-11-09,2023-11-12,Same Day,CG-10591,Customer 591,Corporate,United States,New York,East,OFF-STO-8525,Office Supplies,Storage,Advantus Cropper,1376.27,13,0.1,316.54
US-2022-6192,2022-09-30,2022-10-02,Standard Class,CG-10592,Customer 592,Corporate,United States,Michigan,Central,TEC-PHO-1470,Technology,Phones,Nokia 3310,1152.36,12,0.0,288.09
US-2023-6193,2023-10-01,2023-10-02,Same Day,CG-10593,Customer 593,Corporate,United States,Nevada,West,OFF-SUP-1407,Office Supplies,Supplies,Hunt Boston Pencil,147.24,1,0.0,51.53
US-2020-6194,2020-10-06,2020-10-08,Second Class,CG-10594,Customer 594,Home Office,United States,Massachusetts,East,FUR-TAB-1485,Furniture,Tables,Bevis Round Table,1554.36,6,0.0,233.15
US-2021-6195,2021-01-15,2021-01-21,Same Day,CG-10595,Customer 595,Home Office,United States,Texas,Central,TEC-ACC-1379,Technology,Accessories,Belkin USB Hub,602.84,11,0.4,-138.65
US-2021-6196,2021-01-22,2021-01-27,Standard Class,CG-10596,Customer 596,Consumer,United States,Virginia,East,FUR-CHA-6703,Furniture,Chairs,Harbour Creations Chair,3804.49,13,0.1,114.13
US-2021-6197,2021-10-16,2021-10-20,Same Day,CG-10597,Customer 597,Corporate,United States,Virginia,East,OFF-FAS-7911,Office Supplies,Fasteners,Advantus Thumbtacks,5912.28,12,0.0,2069.3
US-2022-6198,2022-11-13,2022-11-18,Second Class,CG-10598,Customer 598,Corporate,United States,Indiana,Central,FUR-CHA-3500,Furniture,Chairs,Global Leather Chair,4037.8,13,0.2,-363.4
US-2020-6199,2020-01-21,2020-01-25,Second Class,CG-10599,Customer 599,Home Office,United States,Washington,West,OFF-PAP-9359,Office Supplies,Paper,Avery Colored Paper,486.04,2,0.0,170.11
US-2022-6200,2022-04-28,2022-05-03,Standard Class,CG-10600,Customer 600,Consumer,United States,Indiana,Central,OFF-LAB-2862,Office Supplies,Labels,Avery Round Labels,4677.2,10,0.2,514.49
US-2023-6201,2023-03-30,2023-03-31,First Class,CG-10601,Customer 601,Corporate,United States,Pennsylvania,East,FUR-CHA-4662,Furniture,Chairs,HON 5400 Series,651.6,8,0.0,97.74
US-2022-6202,2022-11-20,2022-11-23,Same Day,CG-10602,Customer 602,Home Office,United States,North Carolina,South,FUR-CHA-2646,Furniture,Chairs,Alera Elusion,6684.84,9,0.0,1002.73
US-2021-6203,2021-11-12,2021-11-13,Same Day,CG-10603,Customer 603,Consumer,United States,Massachusetts,East,FUR-CHA-6584,Furniture,Chairs,Harbour Creations Chair,4667.29,12,0.3,-980.13
US-2022-6204,2022-10-07,2022-10-09,Same Day,CG-10604,Customer 604,Consumer,United States,Virginia,East,TEC-COP-1500,Technology,Copiers,Canon ImageRunner,3018.8,4,0.0,754.7
US-2023-6205,2023-11-05,2023-11-11,Same Day,CG-10605,Customer 605,Home Office,United States,Texas,Central,FUR-TAB-3018,Furniture,Tables,Bevis Round Table,6390.18,10,0.1,191.71
US-2023-6206,2023-11-27,2023-12-04,Standard Class,CG-10606,Customer 606,Consumer,United States,Oregon,West,TEC-COM-6968,Technology,Computers,HP EliteBook 840,3902.89,11,0.2,39.03
US-2022-6207,2022-12-08,2022-12-09,Same Day,CG-10607,Customer 607,Corporate,United States,Georgia,South,OFF-ART-2527,Office Supplies,Art,Newell 317,1870.8,10,0.0,654.78
US-2022-6208,2022-09-23,2022-09-25,First Class,CG-10608,Customer 608,Corporate,United States,Oregon,West,FUR-BOO-5101,Furniture,Bookcases,Sauder Beginnings,1688.73,3,0.0,253.31
US-2020-6209,2020-12-29,2021-01-01,Standard Class,CG-10609,Customer 609,Consumer,United States,Oregon,West,FUR-CHA-8506,Furniture,Chairs,Alera Elusion,347.09,4,0.3,-72.89
US-2020-6210,2020-04-09,2020-04-11,First Class,CG-10610,Customer 610,Corporate,United States,Virginia,East,FUR-FUR-1613,Furniture,Furnishings,Eldon Clackson Table Lamp,3066.84,6,0.0,460.03
US-2022-6211,2022-09-29,2022-10-01,Second Class,CG-10611,Customer 611,Corporate,United States,Oregon,West,FUR-BOO-9034,Furniture,Bookcases,Bush Westfield Bookcase,172.69,5,0.3,-36.26
US-2023-6212,2023-12-24,2023-12-25,Second Class,CG-10612,Customer 612,Corporate,United States,Ohio,Central,TEC-COM-6241,Technology,Computers,HP EliteBook 840,9629.06,14,0.0,2407.26
US-2020-6213,2020-04-01,2020-04-06,Second Class,CG-10613,Customer 613,Home Office,United States,Arizona,West,OFF-STO-4389,Office Supplies,Storage,Smead Lockit,359.85,3,0.0,125.95
US-2020-6214,2020-02-02,2020-02-06,Same Day,CG-10614,Customer 614,Consumer,United States,Florida,South,FUR-BOO-1571,Furniture,Bookcases,Bush Westfield Bookcase,1492.32,3,0.0,223.85
US-2020-6215,2020-09-09,2020-09-11,First Class,CG-10615,Customer 615,Corporate,United States,Georgia,South,OFF-SUP-8235,Office Supplies,Supplies,Dixon Ticonderoga,2984.8,10,0.0,1044.68
US-2022-6216,2022-10-19,2022-10-24,Same Day,CG-10616,Customer 616,Home Office,United States,New Jersey,East,OFF-FAS-1648,Office Supplies,Fasteners,OIC Binder Clips,2131.92,12,0.1,490.34
US-2022-6217,2022-12-31,2023-01-04,First Class,CG-10617,Customer 617,Home Office,United States,Massachusetts,East,OFF-ENV-7422,Office Supplies,Envelopes,Kraft Clasp Envelopes,4735.78,14,0.0,1657.52
US-2021-6218,2021-10-13,2021-10-20,First Class,CG-10618,Customer 618,Home Office,United States,Washington,West,OFF-BIN-2727,Office Supplies,Binders,Ibico Binding System,1697.28,13,0.0,594.05
US-2021-6219,2021-11-15,2021-11-19,Standard Class,CG-10619,Customer 619,Corporate,United States,Arizona,West,FUR-TAB-6528,Furniture,Tables,Bretford CR4500 Table,2871.6,13,0.3,-603.04
US-2023-6220,2023-05-29,2023-05-31,Second Class,CG-10620,Customer 620,Consumer,United States,Florida,South,TEC-ACC-9514,Technology,Accessories,Logitech Mouse,2372.92,11,0.5,-830.52
US-2023-6221,2023-07-07,2023-07-09,First Class,CG-10621,Customer 621,Home Office,United States,California,West,FUR-TAB-6235,Furniture,Tables,Bevis Round Table,1454.08,5,0.2,-130.87
US-2023-6222,2023-01-12,2023-01-17,First Class,CG-10622,Customer 622,Corporate,United States,Ohio,Central,FUR-CHA-7340,Furniture,Chairs,Harbour Creations Chair,2894.94,6,0.0,434.24
US-2021-6223,2021-07-27,2021-08-03,First Class,CG-10623,Customer 623,Home Office,United States,Oregon,West,TEC-COP-7359,Technology,Copiers,Brother MFC-L8900,319.51,1,0.0,79.88
US-2023-6224,2023-10-23,2023-10-29,First Class,CG-10624,Customer 624,Consumer,United States,Arizona,West,OFF-FAS-9624,Office Supplies,Fasteners,OIC Binder Clips,212.88,3,0.2,23.42
US-2020-6225,2020-04-14,2020-04-19,Second Class,CG-10625,Customer 625,Corporate,United States,Washington,West,TEC-COP-4765,Technology,Copiers,Ricoh MP 305,5700.54,9,0.1,741.07
US-2022-6226,2022-08-10,2022-08-14,Same Day,CG-10626,Customer 626,Consumer,United States,Washington,West,OFF-ART-9080,Office Supplies,Art,Newell 317,223.84,1,0.2,24.62
US-2023-6227,2023-11-26,2023-11-30,Second Class,CG-10627,Customer 627,Home Office,United States,Virginia,East,TEC-ACC-4675,Technology,Accessories,Logitech Mouse,2537.6,10,0.5,-888.16
US-2022-6228,2022-12-01,2022-12-08,First Class,CG-10628,Customer 628,Home Office,United States,Virginia,East,TEC-COM-1284,Technology,Computers,HP EliteBook 840,3319.95,9,0.1,431.59
US-2020-6229,2020-10-07,2020-10-08,Second Class,CG-10629,Customer 629,Corporate,United States,Texas,Central,FUR-TAB-2446,Furniture,Tables,Lesro Lenox Table,1617.09,3,0.0,242.56
US-2020-6230,2020-02-01,2020-02-03,First Class,CG-10630,Customer 630,Home Office,United States,Ohio,Central,OFF-LAB-2199,Office Supplies,Labels,Avery Address Labels,2400.16,11,0.1,552.04
US-2021-6231,2021-05-20,2021-05-24,Standard Class,CG-10631,Customer 631,Corporate,United States,California,West,FUR-CHA-4792,Furniture,Chairs,HON 5400 Series,3483.39,8,0.2,-313.51
US-2023-6232,2023-07-23,2023-07-30,First Class,CG-10632,Customer 632,Home Office,United States,Arizona,West,OFF-FAS-9084,Office Supplies,Fasteners,Advantus Thumbtacks,92.89,7,0.0,32.51
US-2023-6233,2023-10-14,2023-10-21,Second Class,CG-10633,Customer 633,Home Office,United States,New York,East,FUR-CHA-1335,Furniture,Chairs,Global Leather Chair,54.85,5,0.1,1.65
US-2023-6234,2023-09-05,2023-09-12,Second Class,CG-10634,Customer 634,Corporate,United States,Washington,West,TEC-COP-5487,Technology,Copiers,Brother MFC-L8900,819.95,5,0.0,204.99
US-2021-6235,2021-05-29,2021-05-31,Standard Class,CG-10635,Customer 635,Home Office,United States,Ohio,Central,TEC-PHO-8123,Technology,Phones,Samsung Galaxy S23,1022.31,2,0.3,-112.45
US-2022-6236,2022-03-28,2022-04-02,First Class,CG-10636,Customer 636,Corporate,United States,Tennessee,South,FUR-FUR-7271,Furniture,Furnishings,Luxo B-Line,8499.01,13,0.0,1274.85
US-2022-6237,2022-04-12,2022-04-17,Standard Class,CG-10637,Customer 637,Home Office,United States,Pennsylvania,East,TEC-PHO-1027,Technology,Phones,Motorola Moto G,4017.44,14,0.0,1004.36
US-2020-6238,2020-04-26,2020-05-03,Same Day,CG-10638,Customer 638,Consumer,United States,Florida,South,TEC-ACC-4742,Technology,Accessories,Anker Charger,4979.48,11,0.2,49.79
US-2023-6239,2023-11-13,2023-11-20,First Class,CG-10639,Customer 639,Consumer,United States,Virginia,East,FUR-FUR-1472,Furniture,Furnishings,Howard Miller 11,1434.83,7,0.1,43.04
US-2023-6240,2023-03-15,2023-03-19,Same Day,CG-10640,Customer 640,Home Office,United States,Pennsylvania,East,TEC-ACC-8336,Technology,Accessories,HP Monitor 24,6341.33,14,0.1,824.37
US-2023-6241,2023-04-26,2023-05-02,First Class,CG-10641,Customer 641,Consumer,United States,Georgia,South,TEC-COM-2421,Technology,Computers,Apple MacBook Air,1631.04,12,0.0,407.76
US-2022-6242,2022-11-24,2022-11-28,Standard Class,CG-10642,Customer 642,Corporate,United States,Pennsylvania,East,TEC-ACC-7622,Technology,Accessories,Logitech Mouse,4884.66,11,0.1,635.01
US-2020-6243,2020-02-25,2020-02-28,First Class,CG-10643,Customer 643,Corporate,United States,Oregon,West,FUR-TAB-6874,Furniture,Tables,Lesro Lenox Table,4732.14,12,0.3,-993.75
US-2021-6244,2021-03-31,2021-04-06,First Class,CG-10644,Customer 644,Consumer,United States,Massachusetts,East,TEC-COP-2156,Technology,Copiers,Canon ImageRunner,2731.69,13,0.5,-956.09
US-2020-6245,2020-12-12,2020-12-13,Same Day,CG-10645,Customer 645,Corporate,United States,Virginia,East,OFF-BIN-8140,Office Supplies,Binders,Avery Durable Binder,3210.66,10,0.1,738.45
US-2021-6246,2021-06-29,2021-06-30,Second Class,CG-10646,Customer 646,Corporate,United States,Oregon,West,OFF-LAB-6162,Office Supplies,Labels,Avery 503,546.48,5,0.1,125.69
US-2022-6247,2022-04-07,2022-04-10,First Class,CG-10647,Customer 647,Consumer,United States,Georgia,South,FUR-CHA-8187,Furniture,Chairs,Alera Elusion,104.72,4,0.0,15.71
US-2022-6248,2022-01-01,2022-01-08,Standard Class,CG-10648,Customer 648,Home Office,United States,Virginia,East,FUR-FUR-8875,Furniture,Furnishings,Seth Thomas,2138.76,12,0.0,320.81
US-2022-6249,2022-10-06,2022-10-10,Second Class,CG-10649,Customer 649,Corporate,United States,Massachusetts,East,FUR-FUR-5999,Furniture,Furnishings,Seth Thomas,4653.6,12,0.0,698.04
US-2020-6250,2020-12-26,2021-01-02,Standard Class,CG-10650,Customer 650,Home Office,United States,Virginia,East,TEC-COP-7753,Technology,Copiers,Brother MFC-L8900,2890.89,9,0.4,-664.9
US-2021-6251,2021-07-26,2021-08-02,Second Class,CG-10651,Customer 651,Consumer,United States,Washington,West,OFF-STO-8562,Office Supplies,Storage,Advantus Cropper,4499.14,12,0.2,494.91
US-2023-6252,2023-11-20,2023-11-27,First Class,CG-10652,Customer 652,Home Office,United States,Alabama,South,OFF-LAB-2995,Office Supplies,Labels,Avery 503,262.89,1,0.2,28.92
US-2021-6253,2021-08-25,2021-08-26,Standard Class,CG-10653,Customer 653,Home Office,United States,Massachusetts,East,FUR-FUR-3346,Furniture,Furnishings,Eldon Clackson Table Lamp,3088.62,9,0.0,463.29
US-2020-6254,2020-11-23,2020-11-26,Same Day,CG-10654,Customer 654,Consumer,United States,Indiana,Central,FUR-BOO-6692,Furniture,Bookcases,Bush Westfield Bookcase,409.66,8,0.2,-36.87
US-2020-6255,2020-02-22,2020-02-25,Second Class,CG-10655,Customer 655,Consumer,United States,Alabama,South,TEC-COP-3109,Technology,Copiers,Brother MFC-L8900,232.8,5,0.5,-81.48
US-2020-6256,2020-01-16,2020-01-17,Same Day,CG-10656,Customer 656,Corporate,United States,Nevada,West,OFF-ENV-3269,Office Supplies,Envelopes,Jiffy Padded Pouch,4768.53,7,0.1,1096.76
US-2022-6257,2022-10-03,2022-10-04,Second Class,CG-10657,Customer 657,Corporate,United States,Washington,West,OFF-ART-2182,Office Supplies,Art,Newell 317,2100.56,7,0.0,735.2
US-2021-6258,2021-02-17,2021-02-20,Second Class,CG-10658,Customer 658,Home Office,United States,Massachusetts,East,OFF-FAS-2111,Office Supplies,Fasteners,Alliance Rubber,3454.15,5,0.0,1208.95
US-2021-6259,2021-03-24,2021-03-30,Same Day,CG-10659,Customer 659,Home Office,United States,New Jersey,East,TEC-ACC-6961,Technology,Accessories,Belkin USB Hub,1804.63,9,0.3,-198.51
US-2021-6260,2021-10-09,2021-10-16,First Class,CG-10660,Customer 660,Consumer,United States,Virginia,East,TEC-ACC-7539,Technology,Accessories,Logitech Mouse,1197.12,2,0.0,299.28
US-2023-6261,2023-03-10,2023-03-12,First Class,CG-10661,Customer 661,Home Office,United States,Tennessee,South,TEC-ACC-9255,Technology,Accessories,Logitech Mouse,1636.4,11,0.3,-180.0
US-2022-6262,2022-09-28,2022-09-29,First Class,CG-10662,Customer 662,Consumer,United States,Oregon,West,OFF-ART-9894,Office Supplies,Art,Newell 317,251.18,3,0.1,57.77
US-2022-6263,2022-12-10,2022-12-17,Second Class,CG-10663,Customer 663,Home Office,United States,Tennessee,South,OFF-BIN-7452,Office Supplies,Binders,Avery Durable Binder,335.3,2,0.2,36.88
US-2022-6264,2022-01-19,2022-01-22,Standard Class,CG-10664,Customer 664,Home Office,United States,Michigan,Central,OFF-PAP-7290,Office Supplies,Paper,Staple Multiuse,6613.86,11,0.0,2314.85
US-2022-6265,2022-03-06,2022-03-13,Same Day,CG-10665,Customer 665,Consumer,United States,California,West,FUR-TAB-5667,Furniture,Tables,Bevis Round Table,6727.05,11,0.1,201.81
US-2021-6266,2021-08-26,2021-09-01,Second Class,CG-10666,Customer 666,Consumer,United States,Virginia,East,FUR-BOO-9966,Furniture,Bookcases,Safco Arco Bookcase,832.85,3,0.2,-74.96
US-2021-6267,2021-12-18,2021-12-22,First Class,CG-10667,Customer 667,Consumer,United States,Ohio,Central,FUR-FUR-1054,Furniture,Furnishings,Eldon Clackson Table Lamp,3728.88,9,0.2,-335.6
US-2022-6268,2022-05-26,2022-05-30,Same Day,CG-10668,Customer 668,Corporate,United States,North Carolina,South,OFF-BIN-8716,Office Supplies,Binders,"Wilson Jones 1.5""",611.13,1,0.0,213.9
US-2021-6269,2021-04-10,2021-04-11,Same Day,CG-10669,Customer 669,Home Office,United States,New Jersey,East,FUR-CHA-1466,Furniture,Chairs,Harbour Creations Chair,1329.61,8,0.3,-279.22
US-2020-6270,2020-01-26,2020-01-27,Second Class,CG-10670,Customer 670,Corporate,United States,Massachusetts,East,OFF-SUP-8001,Office Supplies,Supplies,Dixon Ticonderoga,5286.29,14,0.2,581.49
US-2022-6271,2022-01-31,2022-02-06,First Class,CG-10671,Customer 671,Corporate,United States,Michigan,Central,FUR-TAB-9947,Furniture,Tables,Bretford CR4500 Table,1248.91,7,0.3,-262.27
US-2023-6272,2023-11-11,2023-11-16,Second Class,CG-10672,Customer 672,Corporate,United States,Illinois,Central,OFF-ENV-5483,Office Supplies,Envelopes,Jiffy Padded Pouch,428.74,1,0.2,47.16
US-2021-6273,2021-02-07,2021-02-12,Same Day,CG-10673,Customer 673,Corporate,United States,Oregon,West,FUR-FUR-8405,Furniture,Furnishings,Luxo B-Line,640.3,14,0.2,-57.63
US-2021-6274,2021-01-20,2021-01-26,Standard Class,CG-10674,Customer 674,Corporate,United States,Georgia,South,OFF-PAP-3640,Office Supplies,Paper,Avery Colored Paper,104.47,1,0.0,36.56
US-2023-6275,2023-05-18,2023-05-22,First Class,CG-10675,Customer 675,Home Office,United States,Tennessee,South,TEC-PHO-8386,Technology,Phones,Nokia 3310,1555.48,4,0.5,-544.42
US-2021-6276,2021-08-28,2021-09-04,Same Day,CG-10676,Customer 676,Home Office,United States,Alabama,South,FUR-FUR-8902,Furniture,Furnishings,Luxo B-Line,735.6,8,0.0,110.34
US-2023-6277,2023-07-15,2023-07-22,Same Day,CG-10677,Customer 677,Consumer,United States,Illinois,Central,FUR-CHA-6178,Furniture,Chairs,Alera Elusion,457.01,6,0.2,-41.13
US-2020-6278,2020-11-08,2020-11-09,Standard Class,CG-10678,Customer 678,Corporate,United States,Georgia,South,FUR-BOO-3991,Furniture,Bookcases,Bush Westfield Bookcase,378.18,1,0.2,-34.04
